Customer_ID,Customer_Segment,Age_Group
C15354,Loyal,18-24
C15355,Regular,45-54
C15356,Regular,45-54
C15357,Regular,18-24
C15358,Loyal,35-44
C15359,Regular,35-44
C15360,New,18-24
C15361,Loyal,25-34
C15362,New,55+
C15363,New,25-34
C15364,New,55+
C15365,Loyal,35-44
C15366,New,18-24
C15367,Loyal,18-24
C15368,Regular,35-44
C15369,New,25-34
C15370,Regular,18-24
C15371,New,35-44
C15372,Regular,45-54
C15373,Regular,35-44
C15374,Regular,25-34
C15375,New,25-34
C15376,Regular,55+
C15377,Loyal,45-54
C15378,Regular,25-34
C15379,Loyal,45-54
C15380,New,18-24
C15381,Loyal,18-24
C15382,Regular,18-24
C15383,New,18-24
C15384,Loyal,45-54
C15385,Loyal,25-34
C15386,Regular,25-34
C15387,New,45-54
C15388,New,45-54
C15389,Regular,18-24
C15390,Loyal,35-44
C15391,New,35-44
C15392,Loyal,35-44
C15393,New,35-44
C15394,Loyal,18-24
C15395,Loyal,25-34
C15396,Regular,45-54
C15397,Regular,45-54
C15398,Loyal,25-34
C15399,Regular,18-24
C15400,Regular,45-54
C15401,Regular,25-34
C15402,New,25-34
C15403,Loyal,25-34
C15404,New,25-34
C15405,Loyal,25-34
C15406,New,25-34
C15407,Regular,18-24
C15408,New,55+
C15409,New,55+
C15410,New,55+
C15411,Regular,45-54
C15412,Regular,35-44
C15413,Loyal,25-34
C15414,New,18-24
C15415,Regular,18-24
C15416,Regular,25-34
C15417,New,25-34
C15418,Regular,55+
C15419,Regular,25-34
C15420,Regular,25-34
C15421,Regular,35-44
C15422,Regular,18-24
C15423,New,55+
C15424,Regular,25-34
C15425,Loyal,25-34
C15426,Regular,55+
C15427,Regular,35-44
C15428,New,25-34
C15429,Loyal,35-44
C15430,New,35-44
C15431,Regular,18-24
C15432,Loyal,45-54
C15433,Regular,55+
C15434,Regular,25-34
C15435,Regular,35-44
C15436,New,45-54
C15437,Regular,25-34
C15438,New,55+
C15439,Regular,35-44
C15440,New,25-34
C15441,Loyal,35-44
C15442,New,25-34
C15443,Regular,18-24
C15444,Regular,35-44
C15445,Regular,25-34
C15446,Regular,35-44
C15447,Regular,18-24
C15448,New,25-34
C15449,Regular,35-44
C15450,Regular,55+
C15451,Regular,45-54
C15452,New,45-54
C15453,Loyal,25-34
C15454,Regular,45-54
C15455,New,18-24
C15456,Regular,18-24
C15457,Loyal,18-24
C15458,New,45-54
C15459,Regular,18-24
C15460,Regular,18-24
C15461,New,25-34
C15462,Loyal,25-34
C15463,Regular,45-54
C15464,New,25-34
C15465,Loyal,25-34
C15466,Regular,18-24
C15467,Loyal,25-34
C15468,Regular,18-24
C15469,Regular,25-34
C15470,Loyal,35-44
C15471,New,25-34
C15472,Regular,45-54
C15473,Regular,55+
C15474,New,18-24
C15475,Regular,18-24
C15476,New,35-44
C15477,Regular,18-24
C15478,Regular,25-34
C15479,Loyal,25-34
C15480,New,45-54
C15481,Regular,35-44
C15482,New,18-24
C15483,Regular,18-24
C15484,Regular,18-24
C15485,Regular,25-34
C15486,Loyal,25-34
C15487,Loyal,45-54
C15488,New,25-34
C15489,Regular,25-34
C15490,Regular,25-34
C15491,Regular,18-24
C15492,New,55+
C15493,Regular,18-24
C15494,Regular,25-34
C15495,Regular,18-24
C15496,Loyal,25-34
C15497,Regular,55+
C15498,New,18-24
C15499,New,25-34
C15500,Loyal,18-24
C15501,Loyal,35-44
C15502,Regular,35-44
C15503,Regular,35-44
C15504,Loyal,25-34
C15505,Regular,45-54
C15506,Loyal,25-34
C15507,Regular,25-34
C15508,Regular,35-44
C15509,Regular,25-34
C15510,New,18-24
C15511,New,25-34
C15512,Regular,18-24
C15513,Loyal,25-34
C15514,Regular,35-44
C15515,Regular,18-24
C15516,New,35-44
C15517,New,45-54
C15518,Regular,25-34
C15519,Regular,25-34
C15520,Regular,45-54
C15521,New,35-44
C15522,Loyal,18-24
C15523,Regular,25-34
C15524,Loyal,35-44
C15525,Regular,25-34
C15526,New,35-44
C15527,Regular,25-34
C15528,Regular,35-44
C15529,Regular,25-34
C15530,Regular,35-44
C15531,New,55+
C15532,Regular,25-34
C15533,Loyal,35-44
C15534,New,25-34
C15535,New,25-34
C15536,Loyal,55+
C15537,New,18-24
C15538,Regular,25-34
C15539,Regular,25-34
C15540,Regular,25-34
C15541,Regular,35-44
C15542,New,18-24
C15543,New,18-24
C15544,Regular,25-34
C15545,Regular,25-34
C15546,Regular,25-34
C15547,Regular,35-44
C15548,New,25-34
C15549,New,25-34
C15550,Loyal,35-44
C15551,Regular,18-24
C15552,New,18-24
C15553,New,35-44
C15554,New,25-34
C15555,Regular,25-34
C15556,Loyal,25-34
C15557,Loyal,25-34
C15558,Loyal,25-34
C15559,Loyal,55+
C15560,Loyal,25-34
C15561,Regular,35-44
C15562,New,45-54
C15563,Regular,35-44
C15564,New,25-34
C15565,New,25-34
C15566,New,25-34
C15567,Regular,45-54
C15568,Regular,18-24
C15569,New,45-54
C15570,Regular,35-44
C15571,Loyal,45-54
C15572,Regular,18-24
C15573,Loyal,45-54
C15574,New,18-24
C15575,New,35-44
C15576,Regular,25-34
C15577,Regular,35-44
C15578,Regular,35-44
C15579,Regular,18-24
C15580,Regular,25-34
C15581,Loyal,25-34
C15582,Regular,25-34
C15583,New,35-44
C15584,Regular,18-24
C15585,New,25-34
C15586,New,35-44
C15587,New,25-34
C15588,Regular,55+
C15589,New,25-34
C15590,New,18-24
C15591,Regular,18-24
C15592,Regular,25-34
C15593,Regular,25-34
C15594,Regular,18-24
C15595,New,18-24
C15596,New,25-34
C15597,New,35-44
C15598,Loyal,18-24
C15599,Regular,35-44
C15600,New,55+
C15601,Regular,55+
C15602,Loyal,45-54
C15603,Regular,45-54
C15604,Loyal,25-34
C15605,New,18-24
C15606,New,25-34
C15607,Regular,35-44
C15608,Regular,45-54
C15609,Regular,25-34
C15610,Regular,25-34
C15611,Regular,35-44
C15612,Regular,25-34
C15613,New,25-34
C15614,Regular,25-34
C15615,Loyal,55+
C15616,New,25-34
C15617,Regular,25-34
C15618,Regular,25-34
C15619,Loyal,25-34
C15620,Regular,25-34
C15621,Regular,25-34
C15622,Loyal,25-34
C15623,Loyal,18-24
C15624,Regular,25-34
C15625,Regular,25-34
C15626,Regular,45-54
C15627,Regular,18-24
C15628,Loyal,18-24
C15629,Loyal,45-54
C15630,New,18-24
C15631,Regular,18-24
C15632,Regular,18-24
C15633,Loyal,45-54
C15634,Regular,45-54
C15635,Regular,25-34
C15636,New,35-44
C15637,Regular,25-34
C15638,New,45-54
C15639,Loyal,18-24
C15640,Regular,45-54
C15641,Regular,18-24
C15642,Regular,25-34
C15643,Loyal,18-24
C15644,New,35-44
C15645,New,35-44
C15646,Loyal,25-34
C15647,Loyal,35-44
C15648,Loyal,35-44
C15649,New,35-44
C15650,New,25-34
C15651,New,25-34
C15652,New,18-24
C15653,Regular,25-34
C15654,New,35-44
C15655,Regular,35-44
C15656,New,35-44
C15657,Regular,25-34
C15658,Loyal,35-44
C15659,New,25-34
C15660,Regular,55+
C15661,New,25-34
C15662,New,35-44
C15663,Regular,35-44
C15664,Regular,45-54
C15665,Regular,25-34
C15666,Loyal,25-34
C15667,Regular,25-34
C15668,New,25-34
C15669,Regular,35-44
C15670,New,55+
C15671,Regular,18-24
C15672,Regular,25-34
C15673,New,45-54
C15674,Loyal,18-24
C15675,Loyal,25-34
C15676,Loyal,45-54
C15677,New,45-54
C15678,Regular,25-34
C15679,Loyal,18-24
C15680,Regular,18-24
C15681,Loyal,35-44
C15682,New,18-24
C15683,New,18-24
C15684,Regular,35-44
C15685,Regular,35-44
C15686,Regular,45-54
C15687,Loyal,18-24
C15688,New,18-24
C15689,New,45-54
C15690,Loyal,35-44
C15691,New,45-54
C15692,Regular,55+
C15693,Regular,45-54
C15694,New,25-34
C15695,New,25-34
C15696,Regular,25-34
C15697,Loyal,35-44
C15698,Regular,25-34
C15699,Regular,35-44
C15700,Regular,18-24
C15701,New,35-44
C15702,New,18-24
C15703,Regular,25-34
C15704,New,45-54
C15705,New,18-24
C15706,Regular,25-34
C15707,Regular,18-24
C15708,New,45-54
C15709,Regular,45-54
C15710,Regular,55+
C15711,New,45-54
C15712,Loyal,35-44
C15713,New,18-24
C15714,Loyal,25-34
C15715,New,25-34
C15716,Loyal,35-44
C15717,New,35-44
C15718,Regular,25-34
C15719,Regular,18-24
C15720,Regular,25-34
C15721,Regular,18-24
C15722,New,35-44
C15723,Regular,25-34
C15724,New,35-44
C15725,Loyal,18-24
C15726,New,55+
C15727,Regular,18-24
C15728,Regular,25-34
C15729,Regular,35-44
C15730,New,18-24
C15731,Regular,18-24
C15732,Regular,18-24
C15733,Loyal,35-44
C15734,Regular,45-54
C15735,Regular,25-34
C15736,Regular,35-44
C15737,New,25-34
C15738,Regular,18-24
C15739,Regular,18-24
C15740,Regular,45-54
C15741,Regular,18-24
C15742,Regular,55+
C15743,Loyal,18-24
C15744,Regular,35-44
C15745,Regular,55+
C15746,Regular,25-34
C15747,Regular,35-44
C15748,New,25-34
C15749,New,25-34
C15750,New,25-34
C15751,Regular,45-54
C15752,Loyal,25-34
C15753,New,25-34
C15754,Regular,55+
C15755,Loyal,25-34
C15756,Loyal,25-34
C15757,Regular,55+
C15758,New,25-34
C15759,New,25-34
C15760,New,45-54
C15761,New,25-34
C15762,New,25-34
C15763,Regular,25-34
C15764,New,35-44
C15765,New,18-24
C15766,New,25-34
C15767,Regular,25-34
C15768,Regular,25-34
C15769,Regular,35-44
C15770,New,25-34
C15771,Regular,35-44
C15772,New,25-34
C15773,New,25-34
C15774,Loyal,25-34
C15775,Loyal,18-24
C15776,Regular,18-24
C15777,Loyal,35-44
C15778,Regular,35-44
C15779,New,18-24
C15780,Loyal,35-44
C15781,New,55+
C15782,Regular,18-24
C15783,New,25-34
C15784,Regular,35-44
C15785,Regular,18-24
C15786,Regular,35-44
C15787,New,55+
C15788,Regular,18-24
C15789,Regular,45-54
C15790,Loyal,25-34
C15791,Regular,18-24
C15792,Regular,25-34
C15793,New,18-24
C15794,Loyal,25-34
C15795,New,18-24
C15796,New,35-44
C15797,Regular,25-34
C15798,Loyal,25-34
C15799,New,18-24
C15800,New,25-34
C15801,Regular,18-24
C15802,New,35-44
C15803,Regular,18-24
C15804,Regular,35-44
C15805,Regular,25-34
C15806,New,35-44
C15807,New,25-34
C15808,Loyal,25-34
C15809,Loyal,35-44
C15810,New,25-34
C15811,New,45-54
C15812,New,35-44
C15813,Regular,25-34
C15814,Regular,45-54
C15815,Regular,45-54
C15816,Regular,25-34
C15817,Regular,18-24
C15818,Loyal,25-34
C15819,New,25-34
C15820,New,25-34
C15821,New,35-44
C15822,Loyal,35-44
C15823,Regular,35-44
C15824,Regular,35-44
C15825,New,18-24
C15826,New,18-24
C15827,New,35-44
C15828,Regular,25-34
C15829,New,35-44
C15830,New,18-24
C15831,Regular,18-24
C15832,New,25-34
C15833,Regular,25-34
C15834,New,25-34
C15835,Loyal,25-34
C15836,Regular,18-24
C15837,Loyal,18-24
C15838,Regular,18-24
C15839,Loyal,25-34
C15840,Loyal,45-54
C15841,Regular,25-34
C15842,Loyal,18-24
C15843,Regular,35-44
C15844,Regular,45-54
C15845,New,18-24
C15846,Regular,25-34
C15847,Regular,18-24
C15848,Regular,18-24
C15849,New,35-44
C15850,Regular,55+
C15851,New,35-44
C15852,Regular,55+
C15853,New,25-34
C15854,Loyal,45-54
C15855,New,25-34
C15856,New,18-24
C15857,Loyal,35-44
C15858,Regular,25-34
C15859,New,25-34
C15860,Regular,35-44
C15861,New,25-34
C15862,Loyal,25-34
C15863,Regular,25-34
C15864,New,35-44
C15865,Regular,25-34
C15866,New,25-34
C15867,Regular,18-24
C15868,Loyal,35-44
C15869,Loyal,35-44
C15870,Regular,18-24
C15871,Regular,25-34
C15872,New,25-34
C15873,Regular,25-34
C15874,Regular,25-34
C15875,Regular,25-34
C15876,Loyal,35-44
C15877,New,45-54
C15878,New,18-24
C15879,New,25-34
C15880,New,35-44
C15881,New,35-44
C15882,Regular,18-24
C15883,New,25-34
C15884,New,18-24
C15885,Regular,25-34
C15886,New,35-44
C15887,Regular,18-24
C15888,Regular,25-34
C15889,Regular,25-34
C15890,Loyal,45-54
C15891,New,18-24
C15892,Regular,25-34
C15893,Loyal,35-44
C15894,Regular,45-54
C15895,New,35-44
C15896,Regular,25-34
C15897,Regular,45-54
C15898,Loyal,35-44
C15899,New,35-44
C15900,New,18-24
C15901,Regular,18-24
C15902,New,35-44
C15903,New,55+
C15904,New,35-44
C15905,New,45-54
C15906,New,25-34
C15907,Loyal,25-34
C15908,New,35-44
C15909,New,35-44
C15910,New,35-44
C15911,Loyal,55+
C15912,Regular,25-34
C15913,Regular,18-24
C15914,New,45-54
C15915,Loyal,18-24
C15916,Regular,35-44
C15917,New,45-54
C15918,Regular,25-34
C15919,Loyal,45-54
C15920,Regular,25-34
C15921,Loyal,35-44
C15922,Loyal,18-24
C15923,New,35-44
C15924,Regular,35-44
C15925,New,25-34
C15926,Loyal,35-44
C15927,New,45-54
C15928,Loyal,35-44
C15929,Regular,55+
C15930,Regular,25-34
C15931,New,25-34
C15932,Regular,25-34
C15933,Loyal,55+
C15934,New,18-24
C15935,Regular,25-34
C15936,New,25-34
C15937,Regular,25-34
C15938,New,45-54
C15939,New,25-34
C15940,Loyal,45-54
C15941,Regular,25-34
C15942,New,45-54
C15943,Regular,25-34
C15944,New,25-34
C15945,New,25-34
C15946,Regular,25-34
C15947,New,25-34
C15948,Regular,25-34
C15949,Regular,18-24
C15950,Regular,25-34
C15951,Loyal,35-44
C15952,New,25-34
C15953,Regular,35-44
C15954,New,55+
C15955,New,25-34
C15956,Loyal,25-34
C15957,Regular,18-24
C15958,Regular,25-34
C15959,Regular,35-44
C15960,New,25-34
C15961,Regular,18-24
C15962,Regular,25-34
C15963,Regular,45-54
C15964,New,35-44
C15965,Regular,55+
C15966,Regular,45-54
C15967,Regular,18-24
C15968,Regular,18-24
C15969,Regular,25-34
C15970,Regular,25-34
C15971,Loyal,25-34
C15972,New,18-24
C15973,Loyal,18-24
C15974,Regular,18-24
C15975,Regular,45-54
C15976,Loyal,55+
C15977,Regular,18-24
C15978,Loyal,25-34
C15979,New,18-24
C15980,New,45-54
C15981,Regular,55+
C15982,Loyal,25-34
C15983,Loyal,25-34
C15984,Regular,25-34
C15985,Regular,25-34
C15986,Regular,35-44
C15987,Loyal,25-34
C15988,New,55+
C15989,Regular,18-24
C15990,Regular,35-44
C15991,Regular,25-34
C15992,Regular,25-34
C15993,Loyal,35-44
C15994,Regular,45-54
C15995,Loyal,35-44
C15996,New,35-44
C15997,Regular,35-44
C15998,Regular,25-34
C15999,Regular,35-44
C16000,Loyal,35-44
C16001,New,25-34
C16002,New,25-34
C16003,Regular,35-44
C16004,New,45-54
C16005,Loyal,25-34
C16006,New,45-54
C16007,Regular,45-54
C16008,New,25-34
C16009,Regular,35-44
C16010,Regular,18-24
C16011,New,18-24
C16012,Regular,25-34
C16013,Regular,45-54
C16014,Loyal,18-24
C16015,New,45-54
C16016,Regular,25-34
C16017,Loyal,45-54
C16018,Regular,45-54
C16019,Loyal,45-54
C16020,Loyal,35-44
C16021,Regular,45-54
C16022,Regular,18-24
C16023,New,25-34
C16024,Regular,25-34
C16025,Loyal,35-44
C16026,Regular,18-24
C16027,Regular,18-24
C16028,Regular,45-54
C16029,New,35-44
C16030,Loyal,45-54
C16031,Regular,18-24
C16032,New,25-34
C16033,Loyal,25-34
C16034,Regular,18-24
C16035,Regular,25-34
C16036,Regular,25-34
C16037,Regular,18-24
C16038,Loyal,25-34
C16039,Regular,25-34
C16040,Regular,18-24
C16041,New,35-44
C16042,Loyal,35-44
C16043,New,45-54
C16044,Loyal,25-34
C16045,Regular,55+
C16046,Regular,45-54
C16047,Loyal,25-34
C16048,New,25-34
C16049,Regular,18-24
C16050,Regular,35-44
C16051,Regular,25-34
C16052,Regular,55+
C16053,Regular,35-44
C16054,Regular,55+
C16055,Loyal,45-54
C16056,Regular,55+
C16057,Regular,25-34
C16058,Loyal,18-24
C16059,Regular,35-44
C16060,New,35-44
C16061,Regular,25-34
C16062,New,35-44
C16063,New,35-44
C16064,New,18-24
C16065,New,25-34
C16066,Regular,55+
C16067,New,25-34
C16068,New,35-44
C16069,New,18-24
C16070,New,35-44
C16071,New,55+
C16072,Regular,25-34
C16073,Loyal,25-34
C16074,Loyal,35-44
C16075,Loyal,45-54
C16076,New,18-24
C16077,New,25-34
C16078,New,18-24
C16079,Regular,25-34
C16080,New,25-34
C16081,Regular,55+
C16082,New,25-34
C16083,New,25-34
C16084,Loyal,45-54
C16085,Regular,25-34
C16086,Loyal,35-44
C16087,Regular,35-44
C16088,Loyal,25-34
C16089,Regular,18-24
C16090,Loyal,25-34
C16091,New,25-34
C16092,Regular,25-34
C16093,Regular,55+
C16094,Regular,25-34
C16095,Loyal,45-54
C16096,Loyal,18-24
C16097,Regular,55+
C16098,Regular,35-44
C16099,Regular,45-54
C16100,Loyal,25-34
C16101,Regular,25-34
C16102,New,35-44
C16103,Regular,35-44
C16104,New,45-54
C16105,Regular,18-24
C16106,Regular,45-54
C16107,Regular,55+
C16108,Regular,35-44
C16109,New,18-24
C16110,New,45-54
C16111,Regular,25-34
C16112,New,45-54
C16113,Regular,45-54
C16114,Loyal,18-24
C16115,Loyal,35-44
C16116,Loyal,25-34
C16117,Loyal,55+
C16118,Regular,25-34
C16119,New,25-34
C16120,New,45-54
C16121,Loyal,18-24
C16122,Regular,35-44
C16123,New,25-34
C16124,Regular,25-34
C16125,Regular,35-44
C16126,Regular,25-34
C16127,Loyal,55+
C16128,Regular,18-24
C16129,Loyal,25-34
C16130,Regular,25-34
C16131,Regular,35-44
C16132,Loyal,25-34
C16133,Loyal,18-24
C16134,New,55+
C16135,New,25-34
C16136,Regular,25-34
C16137,Regular,25-34
C16138,Regular,25-34
C16139,Loyal,18-24
C16140,New,18-24
C16141,Regular,18-24
C16142,New,18-24
C16143,Loyal,25-34
C16144,Loyal,35-44
C16145,Regular,35-44
C16146,New,18-24
C16147,Regular,45-54
C16148,Regular,45-54
C16149,Regular,55+
C16150,Loyal,25-34
C16151,Loyal,35-44
C16152,Regular,18-24
C16153,Regular,45-54
C16154,New,18-24
C16155,Regular,25-34
C16156,Regular,25-34
C16157,New,35-44
C16158,New,25-34
C16159,New,18-24
C16160,New,25-34
C16161,Regular,45-54
C16162,Regular,45-54
C16163,Regular,35-44
C16164,Regular,25-34
C16165,Regular,18-24
C16166,Loyal,25-34
C16167,Regular,25-34
C16168,Loyal,25-34
C16169,Regular,35-44
C16170,Regular,25-34
C16171,New,18-24
C16172,Regular,25-34
C16173,Loyal,18-24
C16174,Loyal,35-44
C16175,Loyal,18-24
C16176,New,25-34
C16177,Regular,35-44
C16178,Regular,25-34
C16179,Regular,18-24
C16180,New,25-34
C16181,Loyal,18-24
C16182,Loyal,35-44
C16183,Regular,35-44
C16184,New,25-34
C16185,New,25-34
C16186,Regular,45-54
C16187,New,25-34
C16188,Loyal,55+
C16189,Regular,18-24
C16190,Regular,35-44
C16191,Regular,35-44
C16192,New,45-54
C16193,Loyal,18-24
C16194,Regular,25-34
C16195,Loyal,18-24
C16196,Regular,55+
C16197,Regular,25-34
C16198,New,45-54
C16199,Regular,25-34
C16200,Regular,18-24
C16201,Regular,25-34
C16202,Regular,35-44
C16203,New,45-54
C16204,Loyal,25-34
C16205,Loyal,45-54
C16206,New,25-34
C16207,Loyal,35-44
C16208,New,35-44
C16209,Regular,25-34
C16210,Regular,18-24
C16211,Loyal,25-34
C16212,New,18-24
C16213,Regular,45-54
C16214,Regular,55+
C16215,Regular,35-44
C16216,Regular,35-44
C16217,New,25-34
C16218,Regular,18-24
C16219,Loyal,45-54
C16220,Loyal,25-34
C16221,Loyal,35-44
C16222,Regular,35-44
C16223,Regular,25-34
C16224,Regular,18-24
C16225,New,35-44
C16226,Loyal,25-34
C16227,New,45-54
C16228,Loyal,25-34
C16229,New,25-34
C16230,Loyal,18-24
C16231,New,35-44
C16232,New,25-34
C16233,Regular,25-34
C16234,New,25-34
C16235,Regular,25-34
C16236,Regular,25-34
C16237,New,25-34
C16238,Loyal,25-34
C16239,Regular,25-34
C16240,Regular,25-34
C16241,Regular,18-24
C16242,Regular,25-34
C16243,New,25-34
C16244,New,25-34
C16245,Regular,55+
C16246,Regular,18-24
C16247,Regular,35-44
C16248,Regular,18-24
C16249,Regular,45-54
C16250,New,45-54
C16251,Regular,25-34
C16252,Regular,45-54
C16253,New,25-34
C16254,New,18-24
C16255,New,25-34
C16256,Loyal,25-34
C16257,Regular,25-34
C16258,New,25-34
C16259,New,25-34
C16260,Regular,35-44
C16261,Regular,25-34
C16262,Regular,18-24
C16263,Loyal,25-34
C16264,Regular,25-34
C16265,New,18-24
C16266,Regular,18-24
C16267,Loyal,25-34
C16268,Regular,25-34
C16269,Regular,45-54
C16270,Regular,18-24
C16271,Regular,18-24
C16272,Regular,25-34
C16273,Loyal,55+
C16274,Regular,35-44
C16275,Regular,25-34
C16276,New,18-24
C16277,New,25-34
C16278,Regular,25-34
C16279,New,35-44
C16280,Regular,35-44
C16281,New,25-34
C16282,Regular,18-24
C16283,Loyal,35-44
C16284,Regular,35-44
C16285,New,45-54
C16286,Regular,25-34
C16287,Loyal,35-44
C16288,Regular,18-24
C16289,New,25-34
C16290,New,35-44
C16291,Regular,45-54
C16292,New,25-34
C16293,Loyal,35-44
C16294,Loyal,35-44
C16295,New,25-34
C16296,Regular,45-54
C16297,New,25-34
C16298,Loyal,35-44
C16299,Regular,25-34
C16300,Regular,25-34
C16301,Regular,45-54
C16302,Regular,25-34
C16303,Regular,18-24
C16304,Regular,45-54
C16305,Regular,45-54
C16306,Regular,25-34
C16307,New,18-24
C16308,New,35-44
C16309,Regular,18-24
C16310,Regular,25-34
C16311,Regular,18-24
C16312,Loyal,35-44
C16313,New,18-24
C16314,New,35-44
C16315,New,35-44
C16316,Regular,25-34
C16317,Regular,18-24
C16318,Regular,18-24
C16319,New,25-34
C16320,Regular,25-34
C16321,Loyal,35-44
C16322,Loyal,18-24
C16323,Loyal,35-44
C16324,Regular,35-44
C16325,Loyal,25-34
C16326,New,25-34
C16327,New,45-54
C16328,New,35-44
C16329,Regular,55+
C16330,Loyal,25-34
C16331,New,45-54
C16332,Regular,18-24
C16333,Regular,25-34
C16334,Loyal,25-34
C16335,Regular,25-34
C16336,Loyal,35-44
C16337,Regular,18-24
C16338,Regular,45-54
C16339,Regular,25-34
C16340,Regular,45-54
C16341,New,18-24
C16342,Regular,35-44
C16343,Regular,25-34
C16344,Regular,25-34
C16345,Regular,35-44
C16346,Regular,25-34
C16347,Regular,25-34
C16348,New,35-44
C16349,Regular,25-34
C16350,New,25-34
C16351,New,25-34
C16352,Regular,25-34
C16353,New,35-44
C16354,Loyal,18-24
C16355,Regular,35-44
C16356,Loyal,35-44
C16357,New,35-44
C16358,Regular,45-54
C16359,Regular,25-34
C16360,Loyal,25-34
C16361,Regular,18-24
C16362,New,25-34
C16363,Loyal,18-24
C16364,Regular,45-54
C16365,New,45-54
C16366,Regular,25-34
C16367,Regular,25-34
C16368,New,18-24
C16369,Regular,45-54
C16370,New,45-54
C16371,Regular,25-34
C16372,Regular,35-44
C16373,Regular,25-34
C16374,Regular,25-34
C16375,New,18-24
C16376,New,25-34
C16377,New,18-24
C16378,Regular,18-24
C16379,Regular,18-24
C16380,Loyal,25-34
C16381,New,35-44
C16382,Regular,25-34
C16383,Regular,45-54
C16384,Regular,25-34
C16385,Loyal,25-34
C16386,New,25-34
C16387,New,25-34
C16388,Regular,18-24
C16389,Regular,25-34
C16390,New,45-54
C16391,New,35-44
C16392,New,45-54
C16393,Regular,18-24
C16394,New,25-34
C16395,Regular,25-34
C16396,Regular,35-44
C16397,Regular,55+
C16398,Loyal,45-54
C16399,New,18-24
C16400,Loyal,25-34
C16401,Regular,18-24
C16402,Regular,18-24
C16403,Regular,18-24
C16404,Regular,25-34
C16405,Loyal,25-34
C16406,Loyal,25-34
C16407,New,25-34
C16408,New,35-44
C16409,Regular,18-24
C16410,Loyal,18-24
C16411,Regular,35-44
C16412,Regular,25-34
C16413,Regular,18-24
C16414,Regular,45-54
C16415,Regular,25-34
C16416,Regular,25-34
C16417,Loyal,25-34
C16418,Regular,25-34
C16419,Regular,25-34
C16420,Regular,25-34
C16421,Regular,25-34
C16422,New,45-54
C16423,New,25-34
C16424,Regular,35-44
C16425,Regular,25-34
C16426,Regular,25-34
C16427,New,25-34
C16428,Regular,35-44
C16429,Regular,35-44
C16430,Regular,18-24
C16431,New,18-24
C16432,Regular,45-54
C16433,Loyal,45-54
C16434,New,25-34
C16435,New,25-34
C16436,Regular,45-54
C16437,Regular,18-24
C16438,Regular,35-44
C16439,Regular,25-34
C16440,Regular,35-44
C16441,Regular,18-24
C16442,New,35-44
C16443,New,25-34
C16444,Regular,45-54
C16445,New,35-44
C16446,Loyal,45-54
C16447,Loyal,45-54
C16448,Loyal,25-34
C16449,Loyal,18-24
C16450,Regular,35-44
C16451,Loyal,45-54
C16452,New,18-24
C16453,New,25-34
C16454,Regular,18-24
C16455,New,18-24
C16456,Loyal,35-44
C16457,Regular,35-44
C16458,Regular,35-44
C16459,New,45-54
C16460,Regular,18-24
C16461,New,18-24
C16462,Loyal,45-54
C16463,New,25-34
C16464,Regular,25-34
C16465,New,35-44
C16466,New,45-54
C16467,Regular,35-44
C16468,New,35-44
C16469,Regular,25-34
C16470,New,25-34
C16471,Regular,45-54
C16472,Regular,35-44
C16473,New,25-34
C16474,Regular,25-34
C16475,Loyal,35-44
C16476,New,25-34
C16477,New,35-44
C16478,Regular,18-24
C16479,Regular,25-34
C16480,Regular,35-44
C16481,Regular,18-24
C16482,Regular,25-34
